Year,Model Name,Link
1981,Hot Wheels Radio Control Hauler,/wiki/Hot_Wheels_Radio_Control_Hauler
1981,Hot Wheels U.S.A.,/wiki/Hot_Wheels_U.S.A.
1981,Kenworth Hauler,/wiki/Kenworth_Hauler
1981,List of 1981 Hot Wheels new castings,/wiki/List_of_1981_Hot_Wheels_new_castings
1981,Loop & Chute,/wiki/Loop_%26_Chute
1981,Mack Hauler,/wiki/Mack_Hauler
1981,Minitrek,/wiki/Minitrek
1981,Mirada Stocker,/wiki/Mirada_Stocker
1981,Old Number 5,/wiki/Old_Number_5
1981,Omni 024,/wiki/Omni_024
1981,Peterbilt Hauler,/wiki/Peterbilt_Hauler
1981,Peterbilt Tank Truck,/wiki/Peterbilt_Tank_Truck
1981,Police Chief Car,/wiki/Police_Chief_Car
1981,Steering Rigs,/wiki/Steering_Rigs
1981,Category:Steering Rigs,/wiki/Category:Steering_Rigs
1981,Turbo 928,/wiki/Turbo_928
1981,Turismo,/wiki/Turismo
1981,White Hauler,/wiki/White_Hauler
1982,'35 Classic Caddy,/wiki/%2735_Classic_Caddy
1982,'55 Chevy (1982),/wiki/%2755_Chevy_(1982)
1982,List of 1982 Hot Wheels,/wiki/List_of_1982_Hot_Wheels
1982,Category:1982 First Released,/wiki/Category:1982_First_Released
1982,Aries Wagon,/wiki/Aries_Wagon
1982,Cadillac Seville,/wiki/Cadillac_Seville
1982,Camaro Z-28,/wiki/Camaro_Z-28
1982,Cargo Plane,/wiki/Cargo_Plane
1982,Construction Crane,/wiki/Construction_Crane
1982,Dash & Crash,/wiki/Dash_%26_Crash
1982,Datsun 200SX,/wiki/Datsun_200SX
1982,Enforcer,/wiki/Enforcer
1982,Firebird Funny Car (1982),/wiki/Firebird_Funny_Car_(1982)
1982,Ford Dump Truck,/wiki/Ford_Dump_Truck
1982,Frontrunnin' Fairmont,/wiki/Frontrunnin%27_Fairmont
1982,Jeep CJ-7,/wiki/Jeep_CJ-7
1982,Land Lord,/wiki/Land_Lord
1982,List of 1982 Hot Wheels new castings,/wiki/List_of_1982_Hot_Wheels_new_castings
1982,Megadestroyer 1,/wiki/Megadestroyer_1
1982,Megadestroyer 2,/wiki/Megadestroyer_2
1982,Megafighter,/wiki/Megafighter
1982,Megaforce Series,/wiki/Megaforce_Series
1982,Category:Megaforce Series,/wiki/Category:Megaforce_Series
1982,Mercedes 380 SEL,/wiki/Mercedes_380_SEL
1982,Mercedes 540K,/wiki/Mercedes_540K
1982,Peugeot 505,/wiki/Peugeot_505
1982,P-928,/wiki/P-928
1982,Rapid Transit (1982),/wiki/Rapid_Transit_(1982)
1982,Sunagon,/wiki/Sunagon
1982,Taxi,/wiki/Taxi
1982,The Hot Wheels Game,/wiki/The_Hot_Wheels_Game
1982,Trash Truck,/wiki/Trash_Truck
1982,Truck Co.,/wiki/Truck_Co.
1983,List of 1983 Hot Wheels,/wiki/List_of_1983_Hot_Wheels
1983,'67 Camaro,/wiki/%2767_Camaro
1983,'80's Corvette,/wiki/%2780%27s_Corvette
1983,'80s Firebird,/wiki/%2780s_Firebird
1983,'82 Supra,/wiki/%2782_Supra
1983,4 On The Floor,/wiki/4_On_The_Floor
1983,Airport Food Service,/wiki/Airport_Food_Service
1983,"Atchison, Topeka & Santa Fe Steam Engine","/wiki/Atchison,_Topeka_%26_Santa_Fe_Steam_Engine"
1983,Baggage Car,/wiki/Baggage_Car
1983,Beach Patrol,/wiki/Beach_Patrol
1983,BMW M1,/wiki/BMW_M1
1983,Boxcar,/wiki/Boxcar
1983,Caboose,/wiki/Caboose
1983,Cargo Lift,/wiki/Cargo_Lift
1983,Class 111 Locomotive,/wiki/Class_111_Locomotive
1983,Classic Cobra,/wiki/Classic_Cobra
1983,Classic Packard,/wiki/Classic_Packard
1983,Coal Tender,/wiki/Coal_Tender
1983,Cobra Stunt Set,/wiki/Cobra_Stunt_Set
1983,Cookin' Capri,/wiki/Cookin%27_Capri
1983,Double Deck Bus,/wiki/Double_Deck_Bus
1983,F40PH Diesel,/wiki/F40PH_Diesel
1983,Fat Fendered '40,/wiki/Fat_Fendered_%2740
1983,Fiat Ritmo,/wiki/Fiat_Ritmo
1983,Flatcar,/wiki/Flatcar
1983,Ford Escort,/wiki/Ford_Escort
1983,Ford Stake Bed Truck,/wiki/Ford_Stake_Bed_Truck
1983,Formula Fever,/wiki/Formula_Fever
1983,GP40 Diesel,/wiki/GP40_Diesel
1983,High Frequency,/wiki/High_Frequency
1983,Hot Wheels Extras,/wiki/Hot_Wheels_Extras
1983,Hot Wheels Railroad,/wiki/Hot_Wheels_Railroad
1983,Jeep Scrambler,/wiki/Jeep_Scrambler
1983,List of 1983 Hot Wheels new castings,/wiki/List_of_1983_Hot_Wheels_new_castings
1983,Long Shot,/wiki/Long_Shot
1983,McDonald's,/wiki/McDonald%27s
1983,NASCAR Stocker,/wiki/NASCAR_Stocker
1983,Peterbilt Dump Truck,/wiki/Peterbilt_Dump_Truck
1983,Pontiac J-2000,/wiki/Pontiac_J-2000
1983,Real Riders Series,/wiki/Real_Riders_Series
1983,Category:Real Riders Series,/wiki/Category:Real_Riders_Series
1983,Renault Le Car,/wiki/Renault_Le_Car
1983,Rig Wrecker,/wiki/Rig_Wrecker
1983,Category:Shift Kickers,/wiki/Category:Shift_Kickers
1983,Shift Kickers,/wiki/Shift_Kickers
1983,Side Dump Car,/wiki/Side_Dump_Car
1983,Speed Machines (1983),/wiki/Speed_Machines_(1983)
1983,Speed Shifter 500,/wiki/Speed_Shifter_500
1983,Tank Car,/wiki/Tank_Car
1983,Thunder Roller,/wiki/Thunder_Roller
1983,Torquin' T,/wiki/Torquin%27_T
1983,Turbo Streak,/wiki/Turbo_Streak
1984,'65 Mustang Convertible,/wiki/%2765_Mustang_Convertible
1984,List of 1984 Hot Wheels,/wiki/List_of_1984_Hot_Wheels
1984,Category:1984 First Released,/wiki/Category:1984_First_Released
1984,Category:1984 Ultra Hots,/wiki/Category:1984_Ultra_Hots
1984,Category:Action Command,/wiki/Category:Action_Command
1984,Baja Bug,/wiki/Baja_Bug
1984,Battle Tank,/wiki/Battle_Tank
1984,Blazer 4×4,/wiki/Blazer_4%C3%974
1984,Blown Camaro,/wiki/Blown_Camaro
1984,Category:Classics,/wiki/Category:Classics
1984,Classics,/wiki/Classics
1984,Crash Patrol,/wiki/Crash_Patrol
1984,Dodge Rampage,/wiki/Dodge_Rampage
1984,Dream Van XGW,/wiki/Dream_Van_XGW
1984,Flame Runner,/wiki/Flame_Runner
1984,Good Humor Truck,/wiki/Good_Humor_Truck
1984,List of 1984 Hot Wheels new castings,/wiki/List_of_1984_Hot_Wheels_new_castings
1984,Oshkosh Snow Plow,/wiki/Oshkosh_Snow_Plow
1984,Phone Truck,/wiki/Phone_Truck
1984,Rolls-Royce Phantom II,/wiki/Rolls-Royce_Phantom_II
1984,Smak Bak,/wiki/Smak_Bak
1984,Sol-Aire CX4,/wiki/Sol-Aire_CX4
1984,Stocker Smasher,/wiki/Stocker_Smasher
1984,Troop Convoy,/wiki/Troop_Convoy
1984,Turbo Heater,/wiki/Turbo_Heater
1984,Turbo Trax Track Set,/wiki/Turbo_Trax_Track_Set
1984,Ultra Hots Series (1984),/wiki/Ultra_Hots_Series_(1984)
1985,1985 5-Packs,/wiki/1985_5-Packs
1985,List of 1985 Hot Wheels,/wiki/List_of_1985_Hot_Wheels
1985,Category:1985 First Released,/wiki/Category:1985_First_Released
1985,Category:1985 Ultra Hots,/wiki/Category:1985_Ultra_Hots
1985,Action Command,/wiki/Action_Command
1985,Back Biter,/wiki/Back_Biter
1985,Bang-Up Job,/wiki/Bang-Up_Job
1985,Blind Sider,/wiki/Blind_Sider
1985,Camaro Wind,/wiki/Camaro_Wind
1985,Crack-Ups,/wiki/Crack-Ups
1985,Category:Crack-Ups,/wiki/Category:Crack-Ups
1985,Crash Course (Crack-Ups),/wiki/Crash_Course_(Crack-Ups)
1985,Front Ender,/wiki/Front_Ender
1985,Gulch Stepper,/wiki/Gulch_Stepper
1985,Jet Sweep X5,/wiki/Jet_Sweep_X5
1985,Leapin' Demons,/wiki/Leapin%27_Demons
1985,List of 1985 Hot Wheels new castings,/wiki/List_of_1985_Hot_Wheels_new_castings
1985,Category:New for 1985,/wiki/Category:New_for_1985
1985,Nissan 300ZX,/wiki/Nissan_300ZX
1985,Pontiac Fiero 2M4,/wiki/Pontiac_Fiero_2M4
1985,Redliner,/wiki/Redliner
1985,Stamper 3-Pack,/wiki/Stamper_3-Pack
1985,Super Sportscars 5 Car Gift Pak (1985),/wiki/Super_Sportscars_5_Car_Gift_Pak_(1985)
1985,Tall Ryder,/wiki/Tall_Ryder
1985,XT-3,/wiki/XT-3
1986,1986 5-Packs,/wiki/1986_5-Packs
1986,List of 1986 Hot Wheels,/wiki/List_of_1986_Hot_Wheels
1986,Category:1986 First Released,/wiki/Category:1986_First_Released
1986,Body Swappers Gift Pack,/wiki/Body_Swappers_Gift_Pack
1986,Cargoyle,/wiki/Cargoyle
1986,Deformula 1,/wiki/Deformula_1
1986,Double Demon,/wiki/Double_Demon
1986,Eevil Weevil,/wiki/Eevil_Weevil
1986,Fangster,/wiki/Fangster
1986,Flip Buster,/wiki/Flip_Buster
1986,Flip Outs,/wiki/Flip_Outs
1986,Category:Flip Outs,/wiki/Category:Flip_Outs
1986,Flippin' Frenzy,/wiki/Flippin%27_Frenzy
1986,Gyracer,/wiki/Gyracer
1986,List of 1986 Hot Wheels new castings,/wiki/List_of_1986_Hot_Wheels_new_castings
1986,Mach 7,/wiki/Mach_7
1986,Category:Masters of the Universe,/wiki/Category:Masters_of_the_Universe
1986,Mean Dream Racer,/wiki/Mean_Dream_Racer
1986,Off-Road 4×4,/wiki/Off-Road_4%C3%974
1986,Proformer,/wiki/Proformer
1986,Road Flipper,/wiki/Road_Flipper
1986,Speed Demons,/wiki/Speed_Demons
1986,Speed Fleet,/wiki/Speed_Fleet
1986,Squadbod,/wiki/Squadbod
1986,Stunt Ratz,/wiki/Stunt_Ratz
1986,Category:Stunt Ratz,/wiki/Category:Stunt_Ratz
1986,Super Sportscars 5 Car Gift Pak (1986),/wiki/Super_Sportscars_5_Car_Gift_Pak_(1986)
1986,Turboa,/wiki/Turboa
1986,Ultra-Sonix,/wiki/Ultra-Sonix
1986,Vampyra,/wiki/Vampyra
1986,Vaultin' Van,/wiki/Vaultin%27_Van
1986,X-V Racers,/wiki/X-V_Racers
1987,1987 5-Packs,/wiki/1987_5-Packs
1987,List of 1987 Hot Wheels,/wiki/List_of_1987_Hot_Wheels
1987,Category:1987 First Released,/wiki/Category:1987_First_Released
1987,Assault Crawler,/wiki/Assault_Crawler
1987,Baja 1000,/wiki/Baja_1000
1987,CAT Earth Mover,/wiki/CAT_Earth_Mover
1987,CAT Road Roller,/wiki/CAT_Road_Roller
1987,Ferrari Testarossa,/wiki/Ferrari_Testarossa
1987,1st Annual Hot Wheels Collectors Convention,/wiki/1st_Annual_Hot_Wheels_Collectors_Convention
1987,List of 1987 Hot Wheels new castings,/wiki/List_of_1987_Hot_Wheels_new_castings
1987,Monster Vette,/wiki/Monster_Vette
1987,Phantomachine,/wiki/Phantomachine
1987,Sharkruiser,/wiki/Sharkruiser
1987,Super Sportscars 5 Car Gift Pak (1987),/wiki/Super_Sportscars_5_Car_Gift_Pak_(1987)
1987,Suzuki QuadRacer,/wiki/Suzuki_QuadRacer
1987,Tail Gunner,/wiki/Tail_Gunner
1987,Thunderburner,/wiki/Thunderburner
1987,Trailbusters,/wiki/Trailbusters
1987,Velocitor (X-V Racers),/wiki/Velocitor_(X-V_Racers)
1987,Wreckin' Rig,/wiki/Wreckin%27_Rig
1987,Zombot,/wiki/Zombot
1988,1988 5-Packs,/wiki/1988_5-Packs
1988,Category:1988 First Released,/wiki/Category:1988_First_Released
1988,Category:20th Anniversary,/wiki/Category:20th_Anniversary
1988,20th Anniversary 3-Pack,/wiki/20th_Anniversary_3-Pack
1988,20th Anniversary Series,/wiki/20th_Anniversary_Series
1988,Alien,/wiki/Alien
1988,Auto Paint Factory,/wiki/Auto_Paint_Factory
1988,Category:Color Changers,/wiki/Category:Color_Changers
1988,Color Changers,/wiki/Color_Changers
1988,Dinosaur Mud Pit,/wiki/Dinosaur_Mud_Pit
1988,Flame Stopper,/wiki/Flame_Stopper
1988,G-Force,/wiki/G-Force
1988,2nd Annual Hot Wheels Collectors Convention,/wiki/2nd_Annual_Hot_Wheels_Collectors_Convention
1988,Hyper Cycles,/wiki/Hyper_Cycles
1988,Lamborghini Countach,/wiki/Lamborghini_Countach
1988,List of 1988 Hot Wheels new castings,/wiki/List_of_1988_Hot_Wheels_new_castings
1988,Nissan Hardbody,/wiki/Nissan_Hardbody
1988,Porsche 959,/wiki/Porsche_959
1988,Radar Ranger,/wiki/Radar_Ranger
1988,Ratmobile,/wiki/Ratmobile
1988,Rocketank,/wiki/Rocketank
1988,Rodzilla,/wiki/Rodzilla
1988,Shadow Jet,/wiki/Shadow_Jet
1988,Single Deck Bus,/wiki/Single_Deck_Bus
1988,Speedshift 500 Raceway,/wiki/Speedshift_500_Raceway
1988,Sting Rod,/wiki/Sting_Rod
1988,Talbot Lago,/wiki/Talbot_Lago
1989,'32 Ford Delivery,/wiki/%2732_Ford_Delivery
1989,'80s Corvette (Flat Outs),/wiki/%2780s_Corvette_(Flat_Outs)
1989,List of 1989 Hot Wheels,/wiki/List_of_1989_Hot_Wheels
1989,1989 New Castings,/wiki/1989_New_Castings
1989,Action Racers,/wiki/Action_Racers
1989,Ambulance (1989),/wiki/Ambulance_(1989)
1989,Big Rig,/wiki/Big_Rig
1989,Cargo Carrier,/wiki/Cargo_Carrier
1989,Chevy 1500 (Flat Outs),/wiki/Chevy_1500_(Flat_Outs)
1989,Chevy Stocker,/wiki/Chevy_Stocker
1989,Classics 5-Pack (1989),/wiki/Classics_5-Pack_(1989)
1989,Color Change Car Wash,/wiki/Color_Change_Car_Wash
1989,Custom Corvette Convertible,/wiki/Custom_Corvette_Convertible
1989,Double Barrel Set,/wiki/Double_Barrel_Set
1989,Dragster (1989),/wiki/Dragster_(1989)
1989,Drive-It-Clean Car Wash,/wiki/Drive-It-Clean_Car_Wash
1989,Ferrari F40,/wiki/Ferrari_F40
1989,Flat Outs,/wiki/Flat_Outs
1989,Category:Getty Gas Staion Give-Away,/wiki/Category:Getty_Gas_Staion_Give-Away
1989,GT Racer,/wiki/GT_Racer
1989,3rd Annual Hot Wheels Collectors Convention,/wiki/3rd_Annual_Hot_Wheels_Collectors_Convention
1989,Hot Wheels Crayons,/wiki/Hot_Wheels_Crayons
1989,Light Speeders Challenge,/wiki/Light_Speeders_Challenge
1989,List of 1989 Hot Wheels new castings,/wiki/List_of_1989_Hot_Wheels_new_castings
1989,Loop & Splash (Micro Color Racers),/wiki/Loop_%26_Splash_(Micro_Color_Racers)
1989,Micro Hot Wheels,/wiki/Micro_Hot_Wheels
1989,Park 'n Plates,/wiki/Park_%27n_Plates
1989,Pennzoil Group C Racer,/wiki/Pennzoil_Group_C_Racer
1989,Peugeot 205 Rallye,/wiki/Peugeot_205_Rallye
1989,Pontiac Banshee,/wiki/Pontiac_Banshee
1989,Porsche 930 (Flat Outs),/wiki/Porsche_930_(Flat_Outs)
1989,School Bus,/wiki/School_Bus
1989,Street Roader,/wiki/Street_Roader
1989,Super Changers,/wiki/Super_Changers
1989,Category:Super Changers,/wiki/Category:Super_Changers
1989,T-Bucket,/wiki/T-Bucket
1989,VW Bug,/wiki/VW_Bug
1989,VW Bug (Flat Outs),/wiki/VW_Bug_(Flat_Outs)
1990,'32 Ford Delivery (micro),/wiki/%2732_Ford_Delivery_(micro)
1990,'65 Mustang (micro),/wiki/%2765_Mustang_(micro)
1990,'57 Chevy (micro),/wiki/%2757_Chevy_(micro)
1990,'80s Corvette (micro),/wiki/%2780s_Corvette_(micro)
1990,List of 1990 Hot Wheels,/wiki/List_of_1990_Hot_Wheels
1990,Category:1990 First Released,/wiki/Category:1990_First_Released
1990,1990 5-Packs,/wiki/1990_5-Packs
1990,3-Window '34 (micro),/wiki/3-Window_%2734_(micro)
1990,Ambulance (micro),/wiki/Ambulance_(micro)
1990,Auto Magic,/wiki/Auto_Magic
1990,Baja Bug (micro),/wiki/Baja_Bug_(micro)
1990,Baja Bug (Super Changers),/wiki/Baja_Bug_(Super_Changers)
1990,Blown Camaro (micro),/wiki/Blown_Camaro_(micro)
1990,BMW 323,/wiki/BMW_323
1990,California Custom 4×4,/wiki/California_Custom_4%C3%974
1990,California Custom Series,/wiki/California_Custom_Series
1990,Category:California Customs,/wiki/Category:California_Customs
1990,Car Launcher (Flippers),/wiki/Car_Launcher_(Flippers)
1990,Billionth Car Collection (1990),/wiki/Billionth_Car_Collection_(1990)
1990,Chevy Blazer (micro),/wiki/Chevy_Blazer_(micro)
1990,Color Racers,/wiki/Color_Racers
1990,Corvette GTP,/wiki/Corvette_GTP
1990,Corvette Stingray (micro),/wiki/Corvette_Stingray_(micro)
1990,Corvette Stingray (1996),/wiki/Corvette_Stingray_(1996)
1990,Cyclone Twirler/Topsy Turbine,/wiki/Cyclone_Twirler/Topsy_Turbine
1990,Double Trouble Prowl Car/Flip Master Firebird,/wiki/Double_Trouble_Prowl_Car/Flip_Master_Firebird
1990,Ferrari 308 (micro),/wiki/Ferrari_308_(micro)
1990,Ferrari Testarossa (micro),/wiki/Ferrari_Testarossa_(micro)
1990,Firebird Funny Car (micro),/wiki/Firebird_Funny_Car_(micro)
1990,Flip & Run Racer/Whirling Dervish,/wiki/Flip_%26_Run_Racer/Whirling_Dervish
1990,Flippers,/wiki/Flippers
1990,Category:Flippers,/wiki/Category:Flippers
1990,Ford Thunderbird Stocker (micro),/wiki/Ford_Thunderbird_Stocker_(micro)
1990,Freeway Frenzy,/wiki/Freeway_Frenzy
1990,Funny Car Gift Pack,/wiki/Funny_Car_Gift_Pack
1990,Gas Station Promotionals,/wiki/Gas_Station_Promotionals
1990,Category:Gas Station Promotionals,/wiki/Category:Gas_Station_Promotionals
1990,Gyration Station/Spinster,/wiki/Gyration_Station/Spinster
1990,Helicopter (plastic),/wiki/Helicopter_(plastic)
1990,4th Annual Hot Wheels Collectors Convention,/wiki/4th_Annual_Hot_Wheels_Collectors_Convention
1990,Lamborghini Countach (micro),/wiki/Lamborghini_Countach_(micro)
1990,Lamborghini Diablo (micro),/wiki/Lamborghini_Diablo_(micro)
1990,Line Racers,/wiki/Line_Racers
1990,Lionel,/wiki/Lionel
1990,List of 1990 Hot Wheels new castings,/wiki/List_of_1990_Hot_Wheels_new_castings
1990,Mini Truck,/wiki/Mini_Truck
1990,"Nissan Custom ""Z""",/wiki/Nissan_Custom_%22Z%22
1990,Nitro Turner/Flipside Downer,/wiki/Nitro_Turner/Flipside_Downer
1990,Porsche 911 (micro),/wiki/Porsche_911_(micro)
1990,Porsche 959 (micro),/wiki/Porsche_959_(micro)
1990,Porsche 962 (Light Speeders),/wiki/Porsche_962_(Light_Speeders)
1990,Power Command Racers,/wiki/Power_Command_Racers
1990,Probe Funny Car,/wiki/Probe_Funny_Car
1990,Propper Chopper,/wiki/Propper_Chopper
1990,Purple Passion,/wiki/Purple_Passion
1990,Range Rover,/wiki/Range_Rover
1990,Rotating Racer/Twirlin' Truck,/wiki/Rotating_Racer/Twirlin%27_Truck
1990,Split Window '63 (micro),/wiki/Split_Window_%2763_(micro)
1990,Swivelin' Sports Car/Reversing Rod,/wiki/Swivelin%27_Sports_Car/Reversing_Rod
1990,T-Bird Stocker (1990),/wiki/T-Bird_Stocker_(1990)
1990,The Simpsons,/wiki/The_Simpsons
1990,Tow Rig (micro),/wiki/Tow_Rig_(micro)
1990,Twist Turnin' 308/Revolvin' 'Vette,/wiki/Twist_Turnin%27_308/Revolvin%27_%27Vette
1990,VW Golf,/wiki/VW_Golf
1990,Wild Wave Stunt Set,/wiki/Wild_Wave_Stunt_Set
1991,'59 Caddy,/wiki/%2759_Caddy
1991,1991 5-Packs,/wiki/1991_5-Packs
1991,List of 1991 Hot Wheels,/wiki/List_of_1991_Hot_Wheels
1991,Category:1991 First Released,/wiki/Category:1991_First_Released
1991,Category:1991 Only,/wiki/Category:1991_Only
1991,All Pro Yo Yo,/wiki/All_Pro_Yo_Yo
1991,Category:Auto-City,/wiki/Category:Auto-City
1991,Back Burner (Cap Blastin'),/wiki/Back_Burner_(Cap_Blastin%27)
1991,Big Sur-Prize,/wiki/Big_Sur-Prize
1991,Bigfoot (1991),/wiki/Bigfoot_(1991)
1991,Bigfoot Champions,/wiki/Bigfoot_Champions
1991,Category:Bigfoot Champions,/wiki/Category:Bigfoot_Champions
1991,Black Ballet,/wiki/Black_Ballet
1991,Blimp,/wiki/Blimp
1991,BMW 850i,/wiki/BMW_850i
1991,Buick Stocker,/wiki/Buick_Stocker
1991,Category:Cap Blastin',/wiki/Category:Cap_Blastin%27
1991,Cap Blastin',/wiki/Cap_Blastin%27
1991,Classics 5-Pack (1991),/wiki/Classics_5-Pack_(1991)
1991,Racers 5-Pack,/wiki/Racers_5-Pack
1991,Category:Convertables,/wiki/Category:Convertables
1991,Convertables,/wiki/Convertables
1991,Crunch Chief (Convertables),/wiki/Crunch_Chief_(Convertables)
1991,Double Duty,/wiki/Double_Duty
1991,E.Z. Duzzit,/wiki/E.Z._Duzzit
1991,Ecolab,/wiki/Ecolab
1991,Engine-Air,/wiki/Engine-Air
1991,Fab Cab,/wiki/Fab_Cab
1991,Ferrari 250,/wiki/Ferrari_250
1991,Ferrari 348,/wiki/Ferrari_348
1991,Flashfire,/wiki/Flashfire
1991,Ford Aerostar,/wiki/Ford_Aerostar
1991,Formula Fever (Convertables),/wiki/Formula_Fever_(Convertables)
1991,Holden Commodore,/wiki/Holden_Commodore
1991,Hot Rod Custom Van,/wiki/Hot_Rod_Custom_Van
1991,5th Annual Hot Wheels Collectors Convention,/wiki/5th_Annual_Hot_Wheels_Collectors_Convention
1991,Jack Flash,/wiki/Jack_Flash
1991,Jet Threat (Cap Blastin'),/wiki/Jet_Threat_(Cap_Blastin%27)
1991,Jumpbuster Stunt Set,/wiki/Jumpbuster_Stunt_Set
1991,Lamborghini Diablo,/wiki/Lamborghini_Diablo
1991,Limozeen,/wiki/Limozeen
1991,List of 1991 Hot Wheels new castings,/wiki/List_of_1991_Hot_Wheels_new_castings
1991,Lo-Down Limo,/wiki/Lo-Down_Limo
1991,Luxury Car,/wiki/Luxury_Car
1991,M&D Toys Limited Edition,/wiki/M%26D_Toys_Limited_Edition
1991,Mazda MX-5 Miata (1991),/wiki/Mazda_MX-5_Miata_(1991)
1991,Mean Machine,/wiki/Mean_Machine
1991,Mercedes-Benz Unimog,/wiki/Mercedes-Benz_Unimog
1991,Peugeot 405,/wiki/Peugeot_405
1991,Pick-Up Truck,/wiki/Pick-Up_Truck
1991,Porsche 930,/wiki/Porsche_930
1991,Race Ace (Super California Custom),/wiki/Race_Ace_(Super_California_Custom)
1991,Ramp Set (Flippers),/wiki/Ramp_Set_(Flippers)
1991,Ramp Truck,/wiki/Ramp_Truck
1991,Renault 5 Turbo (1991),/wiki/Renault_5_Turbo_(1991)
1991,Roses Discount Store,/wiki/Roses_Discount_Store
1991,Scorch Torch,/wiki/Scorch_Torch
1991,Shift Kicker (Convertables),/wiki/Shift_Kicker_(Convertables)
1991,Shiftin' '50's,/wiki/Shiftin%27_%2750%27s
1991,Speed Shark,/wiki/Speed_Shark
1991,Street Beast,/wiki/Street_Beast
1991,Super California Custom,/wiki/Super_California_Custom
1991,Category:Super California Custom,/wiki/Category:Super_California_Custom
1991,Terror Tank,/wiki/Terror_Tank
1991,Toyota MR2,/wiki/Toyota_MR2
1991,Trailbuster,/wiki/Trailbuster
1991,Turbo Tube Raceway,/wiki/Turbo_Tube_Raceway
1991,Turnin' T,/wiki/Turnin%27_T
1991,Vary Cool,/wiki/Vary_Cool
1991,Velocitor,/wiki/Velocitor
1991,VHS Pack (Heroes on Hot Wheels),/wiki/VHS_Pack_(Heroes_on_Hot_Wheels)
1991,Zany Zone,/wiki/Zany_Zone
1991,Zender Fact 4,/wiki/Zender_Fact_4
1992,'56 Flashsider,/wiki/%2756_Flashsider
1992,1992 5-Packs,/wiki/1992_5-Packs
1992,List of 1992 Hot Wheels,/wiki/List_of_1992_Hot_Wheels
1992,Category:1992 First Released,/wiki/Category:1992_First_Released
1992,Attack Pack,/wiki/Attack_Pack
1992,Category:Attack Pack,/wiki/Category:Attack_Pack
1992,Big Bones,/wiki/Big_Bones
1992,Blade Raider (Key Force),/wiki/Blade_Raider_(Key_Force)
1992,Blowtorch,/wiki/Blowtorch
1992,Bridge Blaster,/wiki/Bridge_Blaster
1992,Bruno the Bad Dog,/wiki/Bruno_the_Bad_Dog
1992,Chevy Lumina,/wiki/Chevy_Lumina
1992,Chuck E Cheese,/wiki/Chuck_E_Cheese
1992,Chuck E. Cheese,/wiki/Chuck_E._Cheese
1992,Category:Chuck E. Cheese,/wiki/Category:Chuck_E._Cheese
1992,Classic Collection 5-Pack,/wiki/Classic_Collection_5-Pack
1992,Cutthroat,/wiki/Cutthroat
1992,Gleam Team,/wiki/Gleam_Team
1992,Category:Gleam Team,/wiki/Category:Gleam_Team
1992,Headlock (Key Force),/wiki/Headlock_(Key_Force)
1992,Hiway Hauler (1992),/wiki/Hiway_Hauler_(1992)
1992,6th Annual Hot Wheels Collectors Convention,/wiki/6th_Annual_Hot_Wheels_Collectors_Convention
1992,Hot Wheels Trading Cards,/wiki/Hot_Wheels_Trading_Cards
1992,Humvee (1992),/wiki/Humvee_(1992)
1992,Jet Threat (Key Force),/wiki/Jet_Threat_(Key_Force)
1992,Key Force,/wiki/Key_Force
1992,Category:Key Force,/wiki/Category:Key_Force
1992,Keymmander,/wiki/Keymmander
1992,Kool-Aid,/wiki/Kool-Aid
1992,Category:Kool-Aid Promotional,/wiki/Category:Kool-Aid_Promotional
1992,List of 1992 Hot Wheels new castings,/wiki/List_of_1992_Hot_Wheels_new_castings
1992,Off Road Explorers 5-Pack (1992),/wiki/Off_Road_Explorers_5-Pack_(1992)
1992,Oshkosh Cement Mixer,/wiki/Oshkosh_Cement_Mixer
1992,Pontiac Stocker,/wiki/Pontiac_Stocker
1992,Category:Pro Circuit,/wiki/Category:Pro_Circuit
1992,Pro Circuit,/wiki/Pro_Circuit
1992,Pro Circuit Trading Cards,/wiki/Pro_Circuit_Trading_Cards
1992,Recycling Truck,/wiki/Recycling_Truck
1992,Rip Rat,/wiki/Rip_Rat
1992,Road Kill (Key Force),/wiki/Road_Kill_(Key_Force)
1992,Rocket Shot (Key Force),/wiki/Rocket_Shot_(Key_Force)
1992,Sandstinger (Attack Pack),/wiki/Sandstinger_(Attack_Pack)
1992,Shock Factor,/wiki/Shock_Factor
1992,Slashcat,/wiki/Slashcat
1992,Slaughterjaws,/wiki/Slaughterjaws
1992,Slime-inator,/wiki/Slime-inator
1992,Start Your Engines,/wiki/Start_Your_Engines
1992,Streex,/wiki/Streex
1992,Super Sports Cars 5-Pack (1992),/wiki/Super_Sports_Cars_5-Pack_(1992)
1992,Swingshot,/wiki/Swingshot
1992,Tank Truck,/wiki/Tank_Truck
1992,Taran-Chewa,/wiki/Taran-Chewa
1992,The Darkclaw,/wiki/The_Darkclaw
1992,Thunderstreak,/wiki/Thunderstreak
1992,Tractor,/wiki/Tractor
1993,'93 Camaro,/wiki/%2793_Camaro
1993,'93 Camaro (McDonald's),/wiki/%2793_Camaro_(McDonald%27s)
1993,1993 5-Packs,/wiki/1993_5-Packs
1993,List of 1993 Hot Wheels,/wiki/List_of_1993_Hot_Wheels
1993,Category:1993 First Released,/wiki/Category:1993_First_Released
1993,25th Anniversary Dream Car 5-Pack,/wiki/25th_Anniversary_Dream_Car_5-Pack
